               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  63,            0.035436,            0.046083,            0.012389,             0.76431,             0.67614,             0.74631,             0.48627,            0.032396,            0.011536,            0.018083,            0.007954,            0.007954,            0.007954
                  64,            0.035234,            0.045616,            0.011978,             0.78208,             0.66033,             0.74119,             0.47281,            0.032801,            0.011223,             0.01923,            0.007921,            0.007921,            0.007921
                  65,            0.035726,            0.045442,            0.011979,             0.68827,             0.66851,             0.71331,              0.4464,            0.033717,            0.011455,             0.01922,            0.007888,            0.007888,            0.007888
                  66,            0.035785,            0.046493,             0.01269,             0.76208,             0.66486,             0.73594,             0.47702,            0.033472,            0.011608,            0.016644,            0.007855,            0.007855,            0.007855
                  67,            0.035349,            0.046849,            0.011907,             0.72585,             0.67061,             0.73456,             0.47893,            0.032374,            0.011649,            0.017596,            0.007822,            0.007822,            0.007822
                  68,            0.035486,             0.04542,            0.012268,             0.71559,             0.70613,             0.73821,             0.48961,            0.032437,            0.011296,            0.019853,            0.007789,            0.007789,            0.007789
                  69,            0.035387,            0.045078,            0.012305,             0.70829,             0.68299,             0.73857,             0.48021,            0.032477,            0.011331,            0.018921,            0.007756,            0.007756,            0.007756
                  70,            0.034988,            0.045896,            0.012274,             0.74936,             0.71561,             0.76413,             0.49102,            0.033469,             0.01124,            0.017392,            0.007723,            0.007723,            0.007723
                  71,            0.035127,            0.045138,              0.0118,             0.70164,             0.65957,             0.72266,             0.47545,            0.033519,            0.011523,            0.020325,             0.00769,             0.00769,             0.00769
                  72,            0.034757,            0.045465,            0.012082,             0.70844,             0.71872,             0.74592,             0.48695,            0.033228,            0.011351,            0.017177,            0.007657,            0.007657,            0.007657
                  73,            0.034843,            0.044817,             0.01201,             0.70505,             0.66594,             0.71821,             0.47212,            0.033036,            0.011702,            0.018164,            0.007624,            0.007624,            0.007624
                  74,             0.03427,            0.046324,            0.011551,             0.78128,             0.66413,             0.74592,             0.48208,            0.032786,            0.011335,            0.018195,            0.007591,            0.007591,            0.007591
                  75,            0.034317,            0.045411,            0.011866,             0.79615,             0.66209,             0.74456,             0.49513,               0.032,            0.011437,            0.018453,            0.007558,            0.007558,            0.007558
                  76,            0.034259,            0.045081,            0.011589,             0.76201,             0.66135,             0.72269,             0.46926,            0.033698,            0.011653,            0.019119,            0.007525,            0.007525,            0.007525
                  77,            0.034384,             0.04357,             0.01208,             0.66337,             0.70965,              0.7071,             0.44942,            0.033316,             0.01134,            0.018487,            0.007492,            0.007492,            0.007492
                  78,            0.034345,            0.044294,            0.011756,             0.71907,               0.634,             0.69976,             0.45711,            0.033006,            0.011678,            0.021459,            0.007459,            0.007459,            0.007459
                  79,            0.034394,            0.043417,            0.011995,             0.67007,             0.67165,             0.69176,             0.44793,            0.033651,            0.011671,            0.022673,            0.007426,            0.007426,            0.007426
                  80,            0.033894,            0.043667,            0.011613,              0.7172,             0.66771,             0.72255,             0.46768,            0.033543,            0.011739,            0.018157,            0.007393,            0.007393,            0.007393
                  81,            0.034618,            0.044307,            0.011773,             0.70791,              0.6681,              0.7144,              0.4622,            0.033575,            0.011705,            0.018971,             0.00736,             0.00736,             0.00736
                  82,            0.033967,            0.043891,            0.011586,             0.77013,             0.63471,             0.73092,             0.47148,            0.033251,            0.011362,            0.018348,            0.007327,            0.007327,            0.007327
                  83,             0.03425,              0.0448,            0.011577,             0.78048,             0.67289,             0.74782,             0.49436,            0.031601,            0.011088,            0.018478,            0.007294,            0.007294,            0.007294
                  84,            0.033566,            0.044294,            0.011385,             0.78244,             0.66403,             0.73601,             0.47704,            0.032541,            0.011365,            0.019011,            0.007261,            0.007261,            0.007261
                  85,            0.033667,            0.044796,            0.011395,             0.76462,             0.69266,             0.75194,             0.49307,            0.031997,            0.011516,            0.019679,            0.007228,            0.007228,            0.007228
                  86,            0.033609,            0.043881,            0.011343,             0.74419,             0.68556,             0.73916,             0.49088,            0.032627,            0.011259,            0.017342,            0.007195,            0.007195,            0.007195
                  87,            0.033889,            0.043867,            0.011508,             0.80055,             0.66286,             0.74611,             0.48671,            0.032626,            0.011284,            0.017169,            0.007162,            0.007162,            0.007162
                  88,            0.034792,            0.044025,            0.011695,             0.75638,             0.67275,              0.7377,             0.48922,            0.031101,             0.01141,            0.018895,            0.007129,            0.007129,            0.007129
                  89,             0.03424,            0.044378,            0.011706,             0.73892,             0.67803,             0.73156,             0.47527,            0.034578,            0.011407,            0.015673,            0.007096,            0.007096,            0.007096
                  90,            0.034052,            0.044858,            0.011814,             0.68793,             0.71626,             0.71669,             0.47345,            0.032197,            0.011571,            0.017785,            0.007063,            0.007063,            0.007063
                  91,            0.033511,            0.044587,            0.010959,             0.75259,             0.68696,             0.74544,             0.49712,            0.031835,             0.01129,            0.018725,             0.00703,             0.00703,             0.00703
                  92,            0.033489,            0.042442,            0.010991,             0.75816,             0.67104,             0.72846,             0.48579,            0.032437,              0.0114,            0.018669,            0.006997,            0.006997,            0.006997
                  93,            0.033665,            0.045341,            0.011104,             0.72293,             0.68735,             0.73877,             0.48352,            0.032588,            0.011506,            0.020305,            0.006964,            0.006964,            0.006964
                  94,            0.033599,            0.042706,            0.011177,             0.75966,             0.67452,             0.75065,             0.49365,            0.032356,            0.011021,            0.017865,            0.006931,            0.006931,            0.006931
