               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 322,            0.020582,            0.014111,           0.0038927,             0.84476,             0.74801,             0.79924,             0.60146,            0.029738,            0.011159,             0.01567,           0.0047035,           0.0047035,           0.0047035
                 323,            0.020535,            0.014621,           0.0042472,             0.83059,             0.75607,              0.8001,             0.60263,            0.029738,            0.011149,              0.0157,            0.004687,            0.004687,            0.004687
                 324,            0.020391,            0.014349,           0.0041725,             0.84413,             0.74523,             0.79926,             0.60239,             0.02975,            0.011154,            0.015722,           0.0046705,           0.0046705,           0.0046705
                 325,             0.02037,            0.014421,           0.0038794,             0.84506,             0.74426,             0.79848,             0.60169,            0.029753,            0.011156,            0.015755,            0.004654,            0.004654,            0.004654
                 326,            0.020987,            0.014572,           0.0044295,              0.8433,              0.7442,             0.79819,             0.60102,            0.029747,            0.011153,            0.015762,           0.0046375,           0.0046375,           0.0046375
                 327,            0.020671,            0.014322,           0.0041296,             0.83124,             0.75398,             0.79818,             0.60092,            0.029741,            0.011154,            0.015751,            0.004621,            0.004621,            0.004621
                 328,            0.020459,             0.01436,           0.0041535,              0.8327,             0.75373,             0.79876,             0.60252,            0.029727,             0.01114,              0.0158,           0.0046045,           0.0046045,           0.0046045
                 329,             0.02064,            0.014359,           0.0039967,             0.84007,             0.74866,             0.80095,             0.60268,            0.029713,            0.011129,            0.015821,            0.004588,            0.004588,            0.004588
                 330,            0.021237,            0.014531,           0.0046656,             0.84435,              0.7474,             0.80041,             0.60245,            0.029715,            0.011121,             0.01586,           0.0045715,           0.0045715,           0.0045715
                 331,            0.021137,            0.014566,           0.0044271,               0.842,             0.74817,             0.80074,             0.60214,            0.029714,            0.011122,            0.015891,            0.004555,            0.004555,            0.004555
                 332,            0.020963,             0.01414,           0.0042102,             0.84186,             0.74746,             0.80065,             0.60245,            0.029708,            0.011116,            0.015909,           0.0045385,           0.0045385,           0.0045385
                 333,            0.020346,            0.014673,           0.0037419,             0.84209,             0.74613,              0.8008,             0.60222,            0.029708,            0.011111,            0.015927,            0.004522,            0.004522,            0.004522
                 334,            0.020378,            0.014313,           0.0041727,             0.83932,             0.74687,             0.80127,             0.60222,            0.029707,            0.011104,            0.015955,           0.0045055,           0.0045055,           0.0045055
                 335,            0.020184,            0.014222,           0.0042442,             0.83389,             0.75291,             0.79956,             0.60242,            0.029708,            0.011115,            0.015972,            0.004489,            0.004489,            0.004489
                 336,            0.020449,            0.014328,           0.0045481,             0.84295,              0.7463,             0.79984,             0.60322,              0.0297,            0.011108,            0.016002,           0.0044725,           0.0044725,           0.0044725
                 337,            0.020575,            0.014561,           0.0046548,             0.84355,             0.74648,             0.80098,             0.60332,            0.029706,             0.01112,             0.01602,            0.004456,            0.004456,            0.004456
                 338,            0.020934,            0.014473,           0.0042864,             0.84687,             0.74482,             0.80055,             0.60362,              0.0297,            0.011108,            0.016043,           0.0044395,           0.0044395,           0.0044395
                 339,            0.020596,            0.014419,           0.0041504,             0.84697,             0.74375,             0.80135,             0.60348,            0.029702,            0.011097,            0.016086,            0.004423,            0.004423,            0.004423
                 340,            0.020976,            0.014253,           0.0039481,             0.84715,              0.7443,             0.80106,             0.60218,            0.029705,            0.011099,             0.01612,           0.0044065,           0.0044065,           0.0044065
                 341,            0.020194,            0.013956,           0.0039169,              0.8474,             0.74464,             0.80063,             0.60189,            0.029708,            0.011113,             0.01616,             0.00439,             0.00439,             0.00439
                 342,            0.020677,            0.014399,           0.0039131,             0.85153,               0.744,             0.80141,              0.6029,              0.0297,            0.011107,            0.016195,           0.0043735,           0.0043735,           0.0043735
                 343,            0.020037,            0.014184,           0.0037743,             0.85141,             0.74377,             0.80166,             0.60308,            0.029697,            0.011094,            0.016215,            0.004357,            0.004357,            0.004357
                 344,            0.020126,            0.014276,           0.0035775,             0.85287,             0.74422,             0.80168,             0.60258,            0.029689,            0.011103,            0.016231,           0.0043405,           0.0043405,           0.0043405
                 345,            0.020307,            0.014079,           0.0037426,             0.85156,             0.74388,             0.80159,             0.60257,            0.029684,            0.011096,            0.016252,            0.004324,            0.004324,            0.004324
